FORD,TRANSIT,2022,Minivan,American,33959,31734,3.7,4,AWD/All Wheel Drive,V-Shaped,NULL,275,1,2,Automatic,NULL
GENESIS,G70,2022,Sedan,Korean,53120,53120,3.3,4,NULL,NULL,NULL,365,NULL,NULL,NULL,NULL
GENESIS,G80,2022,Sedan,Korean,46999,43499,3.8,4,RWD/ Rear Wheel Drive,NULL,NULL,311,2,5,Automatic,NULL
GENESIS,G90,2022,Sedan,Korean,63995,60945,3.3,4,RWD/ Rear Wheel Drive,NULL,NULL,365,2,5,Automatic,NULL
GMC,ACADIA,2022,SUV,American,28977,28289,3.6,4,FWD/Front Wheel Drive,V-Shaped,NULL,NULL,3,6,Automatic,Yes
GMC,SIERRA,2022,Pickup,American,24220,24220,6.6,4,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,364,2,6,NULL,Yes
GMC,TERRAIN,2022,SUV,American,44120,44120,2,4,AWD/All Wheel Drive,In-Line,NULL,NULL,2,5,Automatic,Yes
GMC,YUKON,2022,SUV,American,17998,17998,5.3,4,4x2,V-Shaped,NULL,NULL,3,8,Automatic,NULL
HONDA,ACCORD,2022,Sedan,Japanese,14971,14971,2.359737216,4,4x2,In-Line,4,177,2,5,Automatic,Yes
HONDA,CIVIC,2022,Sedan; Hatchback,Japanese,11495,11495,1.80257704,4,4x2,In-Line,4,140,2,5,Automatic,Yes
HONDA,CR-V,2022,SUV,Japanese,29695,29695,1.5,5,4WD/4-Wheel Drive/4x4,In-Line,4,190,2,5,Continuously Variable Transmission (CVT),Yes
HONDA,HR-V,2022,SUV,Japanese,23795,23795,1.8,5,4WD/4-Wheel Drive/4x4,In-Line,4,141,2,5,Continuously Variable Transmission (CVT),NULL
HONDA,INSIGHT,2022,Sedan,Japanese,23725,23725,1.343739248,4,4x2,In-Line,4,107,2,5,Continuously Variable Transmission (CVT),NULL
HONDA,ODYSSEY,2022,Van/Minivan,Japanese,25852,25852,3.474057568,5,4x2,V-Shaped,4,280,3,8,Automatic,NULL
HONDA,PASSPORT,2022,SUV,Japanese,2992,2992,3.2,4,4WD/4-Wheel Drive/4x4,V-Shaped,4,280,2,5,Automatic,NULL
HONDA,PILOT,2022,SUV,Japanese,32995,31455,3.474057568,5,4WD/4-Wheel Drive/4x4,V-Shaped,4,250,3,8,Automatic,NULL
HONDA,RIDGELINE,2022,Pickup,Japanese,10900,10900,3.474057568,4,2WD/4WD,V-Shaped,NULL,255,2,5,Automatic,No
